"energy","loudness","acousticness","instrumentalness","tempo","duration_ms","track_age","track_popularity"
0.98,-5.563,0.00113,0.602,140.03,210000,6,39
0.927,-4.361,0.0318,0.308,126.008,187175,6,46
0.921,-4.738,0.00524,8.99e-06,152.015,158698,6,37
0.902,-4.56,0.0153,1.06e-05,112.522,167200,6,8
0.886,-4.357,0.00585,0.000411,152.029,170234,5,33
0.967,-3.339,0.0401,2.37e-05,149.968,161025,6,37
0.758,-4.957,0.0665,0,126,161453,6,67
0.869,-6.676,0.0012,0.918,137.995,205342,6,20
0.981,-3.435,3.22e-05,0.555,129.985,175957,7,11
0.984,-6.021,0.00394,0.0476,136.999,205920,NA,25
0.991,-4.446,0.00278,0.554,140.023,188571,29,33
0.971,-4.282,0.000391,0.0213,149.969,155600,5,20
0.941,-3.991,0.00272,0.742,129.952,191286,6,20
0.76,-4.563,0.00707,0.243,127.998,192197,5,34
0.718,-4.376,0.0363,0,107.982,168516,7,19
0.761,-4.776,0.0357,1.53e-06,114.987,229407,7,18
0.628,-7.754,0.381,0.00208,116.114,207759,6,26
0.878,-5.507,0.0364,0,120.962,193233,5,36
0.388,-11.917,0.0932,0.000546,115.024,169043,5,40
0.723,-6.92,0.000538,0.00371,180.493,251101,6,29
0.81,-8.832,0.125,0.000436,129.653,196125,5,33
0.807,-12.928,0.00343,0.879,121.992,318689,5,27
0.907,-6.117,2.49e-05,0.132,156.009,168078,5,26
0.84,-7.681,0.0695,0.775,122.023,184549,5,42
0.342,-7.759,0.519,0,169.912,205059,5,50
0.974,-3.808,0.00119,0.821,174.941,221495,5,26
0.665,-7.279,0.81,0.0229,158.179,202998,7,42
0.67,-6.34,0.000412,0.000471,91.922,263703,5,27
0.45,-8.628,0.0258,0.000312,109.986,266182,5,22
0.596,-8.769,0.0341,5.03e-05,77.523,224758,5,18
0.884,-3.649,0.00575,0.0427,120.979,177583,5,35
0.952,-1.597,0.0387,0.276,126.038,198810,5,35
0.815,-7.497,0.00298,0.931,128.001,270000,5,15
0.872,-6.952,0.0233,0.0733,143.061,260280,5,29
0.789,-9.408,0.129,0.00227,127.997,182000,5,31
0.278,-11.839,0.629,0.364,131.318,233341,5,17
0.554,-11.179,0.000506,2.89e-05,115.886,186465,5,13
0.679,-12.17,0.0235,0.000296,125.913,236509,5,13
0.537,-10.203,0.436,0,116.153,218276,5,15
0.939,-4.368,0.000157,0.347,140.005,170156,5,39
0.885,-5.853,0.00287,0.0071,131.89,160000,5,34
0.945,-4.412,0.00304,0.00626,129.778,177236,5,37
0.993,-3.225,0.00458,0.664,104.972,160976,5,27
0.724,-6.599,0.0015,0.287,131.758,178615,5,65
0.941,-4.403,0.000465,0.0816,129.975,201743,5,19
0.998,-1.784,0.00243,0.656,150.001,170987,5,9
0.964,-4.931,0.00243,0.597,125.995,159524,5,37
0.915,-3.575,0.0847,0,128.055,158682,5,26
0.91,-4.957,0.00276,0.293,128.122,170640,5,4
0.889,-4.194,0.00304,0.0333,130.02,172620,5,39
0.819,-3.802,0.0184,4e-06,128.099,148120,5,31
0.784,-7.215,0.000673,0.00148,137.974,180326,5,47
0.974,-3.353,0.0104,0.922,128.035,138829,5,18
0.843,-3.514,0.000236,1.44e-05,128.044,158438,5,26
0.947,-3.431,0.0283,0.875,123.999,199355,5,30
0.886,-3.88,0.0023,0.000702,128.02,141094,5,38
0.834,-3.41,0.0124,0.409,192.094,163125,5,7
0.904,-5.219,0.118,0.000105,126.012,140000,5,53
0.967,-2.347,0.0082,0.148,128.056,171572,5,26
0.833,-4.55,0.147,0.000278,126.066,177143,5,46
0.881,-4.333,0.0219,0.0165,123.984,195635,6,46
0.91,-3.958,0.00197,0.194,124.985,189120,5,37
0.874,-4.854,0.0493,0.309,126.007,190481,5,50
0.861,-5.824,0.00118,0.000536,127.992,181875,5,30
0.988,-3.545,0.0212,0.0106,125.983,171443,5,9
0.99,-2.142,0.00339,0.706,128.019,154687,5,18
0.331,-9.516,0.73,0,137.605,330840,14,35
0.729,-4.197,0.072,0,78.019,207173,14,24
0.667,-3.91,0.0233,7.3e-06,136.043,230773,14,55
0.881,-3.22,0.00228,0,163.098,259867,14,40
0.733,-2.701,0.0153,0,143.92,220653,10,37
0.428,-8.52,0.75,0,123.822,215813,12,36
0.848,-5.327,0.0637,0.226,128.104,137661,8,54
0.967,-4.747,0.00052,0.0632,129.969,169846,6,38
0.819,-3.505,0.0165,0.0028,128.129,184697,8,1
0.619,-7.19,0.00077,0.687,123.998,305345,10,13
0.915,-3.907,0.0336,0.0148,124.953,173680,8,55
0.939,-3.191,0.0905,0.000611,127.875,149414,6,55
0.673,-6.572,0.0132,0.0049,125.064,163247,15,60
0.681,-3.49,0.139,0,121.98,215336,6,65
0.724,-4.633,0.0736,0,128.038,221280,12,57
0.836,-5.376,0.137,0.909,126.021,234560,14,0
0.946,-3.85,0.00225,0.00412,126.092,218190,NA,64
0.933,-2.923,0.105,0.27,127.931,184000,13,4
0.942,-4.185,0.000324,0.723,127.977,294375,11,0
0.913,-4.1,0.234,0.453,125.999,215476,8,3
0.892,-6.425,0.0389,0.288,124.931,215280,5,29
0.92,-2.213,0.143,0.868,125.996,187619,5,1
0.896,-5.285,0.0079,9.4e-05,150.009,205422,8,44
0.945,-3.751,0.00012,0.938,140.036,307984,10,0
0.993,-4.526,0.0232,0.751,130.027,179077,8,0
0.935,-5.071,0.00011,0.0326,174.293,187593,8,46
0.812,-5.934,0.161,1.52e-06,145.053,190345,8,0
0.561,-7,0.0465,0,82.007,168400,11,1
0.98,-2.616,0.00875,0.257,159.93,241500,8,0
0.699,-7.782,0.363,0.000242,170.114,238778,11,2
0.83,-4.533,0.0643,0,133.897,175613,9,0
0.925,-3.208,0.00171,0.0545,111.961,197442,9,49
0.841,-7.462,0.00881,0.692,150.07,212808,8,40
0.886,-4.964,0.127,0.000715,159.95,197682,11,41
0.901,-5.998,0.0551,0.000481,89.985,202736,9,44
0.832,-3.424,0.162,0,168.025,189107,9,1
0.8,-5.488,0.0104,0,100.004,219400,9,2
0.971,-2.679,0.0181,0.457,142.025,221408,9,2
0.983,-3.133,0.000518,0.000324,144.981,223448,9,56
0.955,-3.763,0.0228,0.000603,145.955,187960,10,49
0.937,-4.033,0.0612,0.0184,127.993,247617,9,37
0.796,-7.109,0.00256,0.387,128.029,249760,9,18
0.942,-5.695,0.00212,0.445,127.95,315000,9,21
0.822,-4.556,0.0125,1.74e-06,127.94,210938,9,3
0.909,-3.57,0.0015,0.00114,141.958,246831,9,0
0.933,-4.482,0.0271,0.723,101.015,213861,10,0
0.685,-3.438,0.00983,0.000233,128.012,225000,9,31
0.482,-8.398,0.0168,0.00115,127.928,277500,9,55
0.913,-3.027,0.00031,0.00239,100.033,151350,9,0
0.784,-6.477,0.000268,0.000249,139.987,249000,9,0
0.985,-1.826,0.0264,0.366,108.004,244444,9,0
0.935,-4.449,0.019,0.000299,145.984,226849,9,54
0.902,-3.714,0.0023,0.327,104.069,241213,9,20
0.869,-3.905,0.000279,0.243,128.018,228750,10,0
0.863,-2.844,0.0186,0.0133,144.951,250345,9,2
0.912,-4.44,0.0195,0,128.004,223413,10,59
0.863,-4.128,0.00266,0.000307,141.919,206197,10,54
0.878,-4.02,0.000396,0.0346,111.979,192187,9,33
0.99,-2.342,0.00215,0.651,134.938,263111,10,1
0.974,-2.987,0.0178,7.82e-05,149.994,244400,10,0
0.819,-5.052,0.00824,0.000392,128.02,171799,10,10
0.824,-5.124,0.00539,9e-05,128.032,136875,10,39
0.762,-4.137,0.0174,2.64e-05,128.061,271867,10,33
0.479,-11.661,0.116,0.955,110.148,218141,10,4
0.839,-4.284,5.38e-05,0.0701,104.976,235571,10,18
0.992,-3.931,0.000157,0.961,127.989,262500,11,0
0.831,-3.943,0.00149,0.0477,132.035,196818,10,14
0.921,-3.21,0.006,0.00372,128.007,228754,10,1
0.877,-3.114,0.000768,0.000237,103.036,228759,10,0
0.959,-2.731,0.00883,0.000164,145.032,272000,10,0
0.786,-5.373,0.0104,0.0482,127.997,210000,10,12
0.964,-2.63,0.00864,0.0795,128.042,262500,10,0
0.979,-2.742,0.0126,0.206,127.918,284997,10,11
0.906,-5.379,0.000404,0.766,128.002,190430,10,0
0.934,-1.827,0.00312,0.00594,174.04,171034,10,0
0.946,-2.454,0.0287,0.00137,130.028,288657,10,6
0.967,-6.097,0.000271,0.0655,128.053,270289,10,21
0.718,-7.474,0.111,0.000916,127.992,164999,10,1
0.974,-1.842,0.000477,0.901,69.952,220707,12,9
0.916,-5.109,0.00218,0.927,128.139,226203,10,37
0.949,-4.129,0.000824,0.687,127.968,159779,10,18
0.926,-2.629,0.0254,0.00536,132.034,254545,11,0
0.891,-2.937,0.171,0.000603,139.972,209571,11,51
0.97,-4.632,0.00648,0.412,140.028,192013,10,0
0.858,-5.59,0.000579,0.0215,128.009,285000,10,27
0.799,-4.705,0.00432,7.17e-05,127.969,208140,10,0
0.793,-4.649,0.0638,0.0177,127.97,206250,10,33
0.869,-3.659,0.00281,0.00503,130.024,232846,10,49
0.866,-4.821,0.0164,0.752,127.993,298475,10,0
0.909,-4.772,0.00204,0.000584,127.985,270000,10,19
0.962,-2.402,0.0264,0.0124,128,299955,10,8
0.738,-5.389,0.00347,0.00119,112.002,223948,10,0
0.936,-3.149,0.0671,0.000975,100.006,186594,11,38
0.905,-3.882,0.00181,0.86,127.957,288893,10,31
0.948,-5.503,0.000339,0.853,128.038,175251,NA,3
0.777,-6.399,0.00946,0.756,127.989,242947,10,0
0.915,-4.182,0.00147,0.0768,128.031,300538,12,42
0.751,-5.124,0.014,3.09e-06,128.269,221250,6,49
0.97,-1.933,0.00894,0.704,128.034,172500,6,24
0.762,-4.808,0.00197,0.17,126.132,139048,6,61
0.949,-3.817,0.0202,0.894,129.98,197538,6,33
0.633,-5.345,0.0899,5.49e-06,138.063,199130,6,44
0.872,-4.415,0.00439,1.29e-05,127.934,208125,6,46
0.883,-3.262,0.00463,0,74.982,211192,6,51
0.892,-3.387,0.242,0,128.132,225000,6,40
0.939,-4.86,0.00342,0.81,131.933,194261,6,69
0.714,-4.045,0.038,0,131.789,163182,6,47
0.937,-4.356,0.000599,0.865,128.034,213658,6,0
0.968,-2.295,0.00386,0.023,150.054,144994,6,35
0.911,-4.269,0.00155,8.84e-05,128.044,145313,6,6
0.993,-3.799,0.00158,0.928,131.972,155473,6,17
0.748,-7.619,0.13,0,127.154,200625,6,30
0.929,-4.529,0.00122,0.0316,125.962,224906,6,40
0.883,-4.205,0.0274,0.00596,127.95,176250,6,34
0.779,-3.806,0.0403,4.07e-06,127.979,202133,6,27
0.886,-7.168,0.00168,0.00142,125.972,180952,6,44
0.785,-3.219,0.113,0,126.002,173571,6,62
0.973,-3.493,0.0132,0.834,125.969,133333,6,0
0.98,-3.468,0.0141,0.0015,75.071,146400,6,43
0.647,-4.64,0.263,0,128.025,191250,6,29
0.904,-4.712,0.0317,0,128.11,170625,6,24
0.897,-3.903,0.000151,0.0286,125.982,162857,6,9
0.718,-3.412,0.495,0,128.045,217500,6,10
0.839,-4.846,0.00739,0,127.985,185859,6,13
0.687,-3.172,0.69,0,127.945,234375,6,17
0.897,-4.847,0.0106,0.0243,103.443,222609,6,37
0.901,-6.122,0.00222,0.0229,127.98,164180,6,33
0.929,-3.817,0.00339,0.00421,130.027,207346,6,51
0.977,-2.202,0.000158,0.876,127.983,159375,6,0
0.724,-4.455,0.0152,0,128.009,186433,6,32
0.923,-3.701,0.00834,0.905,102.011,181769,6,37
0.941,-4.14,0.00689,0.801,127.973,176250,6,10
0.687,-6.553,0.0139,0.000111,128.017,262500,6,1
0.472,-12.422,0.0126,0,126.051,175238,6,34
0.896,-5.737,0.00241,0.84,129.973,160312,6,30
0.951,-4.157,0.0237,0.156,131.966,198858,6,5
0.925,-2.404,0.00617,0.00514,129.993,193846,6,47
0.924,-3.433,0.00698,0.000464,127.906,169680,6,43
0.96,-6.937,0.0494,0.579,127.993,187973,6,15
0.801,-4.902,0.0727,0,127.909,191411,6,36
0.847,-3.47,0.00167,0.00598,124.301,186672,6,33
0.968,-3.772,4e-04,0.397,125.998,170495,6,57
0.958,-2.04,0.034,2.07e-05,127.803,165117,6,40
0.923,-3.864,0.00814,0.000829,127.789,245784,6,53
0.707,-4.984,0.609,0.38,130.004,204553,6,48
0.668,-4.808,0.0311,0,129.803,202154,6,63
0.715,-3.809,0.289,0,128.073,191611,6,46
0.944,-3.863,0.0148,0.0161,125.009,143040,6,12
0.934,-4.685,0.0401,0.00431,128.012,185625,6,42
0.727,-4.491,0.00977,8.28e-05,127.854,183750,6,32
0.97,-2.269,0.0841,0.0114,127.98,196920,6,14
0.955,-4.313,0.0211,0.42,128.014,225429,6,12
0.951,-3.351,0.0702,0.000112,125.991,179130,6,39
0.903,-5.965,0.00215,0.842,130.031,187798,6,44
0.91,-3.916,0.0052,0.00236,127.974,251446,6,64
0.771,-8.374,0.0131,0.0112,127.991,200661,6,14
0.903,-4.869,0.000345,0.901,127.058,143842,6,32
0.968,-3.694,0.000605,0.828,127.99,167764,6,27
0.793,-4.628,0.0618,0,180.162,184000,6,66
0.896,-4.782,0.0177,0.00137,127.958,156741,6,34
0.993,-1.105,0.0266,0.00112,126.524,145512,6,9
0.939,-2.026,0.0129,0.396,137.982,191744,6,58
0.705,-4.881,0.107,0.000893,127.822,262515,6,0
0.974,-1.14,0.00797,0.369,150.096,199912,6,14
0.97,-4.512,0.000405,0.772,128.069,145714,6,2
0.928,-6.482,0.00752,1.9e-05,127.012,230551,6,24
0.944,-1.859,0.0286,0.00389,127.955,172500,6,34
0.722,-3.031,0.311,0,105.045,205714,6,59
0.744,-5.04,0.467,4.76e-06,75.091,206400,6,36
0.814,-4.817,0.0062,0.546,128.034,170625,6,24
0.924,-2.392,0.171,0.0361,125.955,236667,6,18
0.866,-6.346,0.00725,0.688,139.738,158340,6,58
0.9,-6.839,0.00196,0.00104,127.992,247493,6,10
0.758,-5.475,0.0322,0,127.992,241875,6,30
0.659,-4.472,0.0721,0,126.026,174286,6,35
0.983,-2.856,0.00565,0.678,128.017,179346,6,16
0.915,-3.328,0.00534,0.388,128.012,256901,6,12
0.899,-3.688,0.0896,0.0585,127.987,234928,6,56
0.839,-4.24,0.0223,0,127.987,187511,6,9
0.845,-5.407,0.00407,0.772,149.903,217846,6,38
0.778,-10.541,0.00588,0.0474,128.011,285419,6,8
0.938,-4.29,0.000313,0.0117,127.994,285000,6,24
0.881,-6.182,0.0081,0.111,127.014,288189,6,52
0.97,-3.994,0.105,0.0053,127.953,177415,10,49
0.938,-2.535,0.00574,6.5e-06,101.981,219388,9,43
0.806,-2.99,0.0775,0,125.999,225714,9,35
0.786,-6.063,0.131,0.00305,181.485,323306,9,26
0.939,-1.277,0.0271,0.0179,108.086,214444,9,34
0.922,-2.037,0.00789,0.000598,139.987,184811,9,36
0.752,-3.676,0.0691,1.79e-06,97.998,200204,9,2
0.742,-5.291,0.0417,0,126.038,275714,9,47
0.659,-4.443,0.519,0,101.982,234000,8,21
0.771,-4.029,0.0651,0.000136,103.011,184173,9,50
0.843,-6.955,0.0276,0,97.011,210307,9,0
0.597,-7.703,0.0894,0,122.926,177561,9,0
0.918,-5.191,0.161,0.824,128.055,148840,9,20
0.589,-6.919,0.0138,0.346,124.977,196560,9,0
0.975,-2.632,0.00732,0.16,125.94,192000,9,2
0.831,-7.742,0.0105,0.00119,125.003,215015,9,0
0.74,-6.347,0.0611,1.75e-05,130.001,315000,9,13
0.618,-6.608,0.0357,0.000325,127.034,203707,9,60
0.832,-5.732,0.0247,0,112.827,192133,9,48
0.42,-9.752,0.212,0,99.975,187500,10,39
0.863,-4.625,0.125,1.47e-05,120.011,191704,9,0
0.712,-6.099,0.0021,0.000267,91.983,202002,9,20
0.713,-5.609,0.0213,1.32e-06,104.934,170869,9,0
0.704,-6.426,0.0617,0,128.049,196904,10,0
0.712,-7.676,0.00805,2.47e-06,128.006,157500,9,10
0.784,-5.349,0.0526,0.000134,123.977,151989,9,33
0.696,-5.94,0.000523,1.18e-06,127.985,248200,9,49
0.698,-4.773,0.0541,0,128.061,215625,9,57
0.8,-5.49,0.639,5.04e-05,100.018,181201,9,39
0.754,-5.873,0.0691,0.0745,127.991,277804,9,0
0.778,-5.93,0.00771,0.00232,112.026,243214,9,24
0.933,-4.274,0.176,0.00182,125.088,214223,9,23
0.808,-3.341,0.102,2.53e-05,128.064,202858,9,29
0.861,-4.58,0.0356,0,121.903,172131,9,1
0.693,-7.814,0.0393,0.0366,120.003,185625,9,0
0.936,-4.626,0.0143,0.721,128.018,233588,9,38
0.767,-4.236,0.0018,1.34e-05,108.037,186666,10,0
0.67,-5.779,0.0245,0.000532,122.002,147541,9,37
0.876,-4.391,0.0159,0,111.949,261563,9,23
0.7,-5.139,0.0634,0,169.943,203320,9,0
0.936,-4.664,0.00097,7.61e-05,127.959,322654,9,0
0.466,-8.337,0.523,0.000823,119.584,178996,9,0
0.871,-5.204,0.000424,0.000113,129.974,194653,15,33
0.993,-2.509,0.0372,0.0664,128.012,169760,14,9
0.8,-6.235,0.155,0.0562,128.074,211880,13,12
0.833,-5.504,0.000985,9.64e-05,129.988,204933,13,7
0.562,-9.2,0.0116,0.866,128.004,256016,10,40
0.664,-5.604,0.215,0.000118,140.163,321987,10,64
0.639,-5.18,0.541,0,172.766,205215,9,23
0.567,-8.244,0.00173,0.0855,121.999,245501,9,24
0.82,-5.7,0.0578,0.000171,125.019,260443,9,2
0.514,-7.253,0.00151,0.0465,127.999,258749,10,0
0.785,-5.11,0.00544,0.0706,128.046,236265,9,0
0.855,-4.712,0.0208,0.168,128.042,217510,9,14
0.864,-4.815,0.00134,0.000486,123.042,197073,10,40
0.827,-4.421,0.00119,0.038,128.02,273765,9,14
0.798,-4.741,0.058,0.54,125.966,244950,9,22
0.488,-7.88,0.753,0.124,115.988,259712,9,34
0.711,-7.81,0.00682,0.174,130.006,237808,10,0
0.696,-7.327,0.318,7.47e-05,121.978,213443,10,1
0.63,-9.104,0.00308,0.00384,127.037,227758,9,0
0.699,-5.133,0.015,0,112.485,193839,9,21
0.585,-8.761,0.0644,0.00656,105.011,264838,9,31
0.671,-8.684,0.34,0.000451,127.988,171108,9,0
0.859,-6.749,0.204,0.000113,118.002,222000,9,0
0.973,-4.13,0.00397,0.0351,128.015,184926,11,0
0.761,-6.644,0.273,0.639,103.982,208000,9,0
0.588,-7.196,0.0549,0.000376,102.033,230018,9,11
0.862,-6.51,0.169,0,123.048,207053,9,31
0.605,-7.021,0.276,0,122.906,204654,9,19
0.574,-10.391,0.358,7.31e-05,124.15,247533,9,0
0.76,-4.769,0.000406,0.0407,99.993,271238,10,0
0.649,-7.006,0.0639,0.0032,100.012,237600,9,24
0.761,-5.928,0.0203,0.000434,127.985,253467,9,0
0.614,-4.821,0.03,0,105.041,157714,5,39
0.62,-8.073,0.106,2.92e-06,120.12,166000,5,61
0.791,-4.986,0.0164,1.21e-05,123.005,163808,5,43
0.549,-7.733,0.132,1.45e-05,134.493,172559,5,71
0.824,-6.747,0.0749,0,108.135,153333,6,50
0.834,-4.637,0.0291,0.0323,139.89,154714,5,55
0.543,-10.91,0.00787,0,111.973,158036,5,46
0.953,-3.838,0.084,0.878,128.032,213750,5,40
0.787,-4.833,0.192,2.98e-06,115.962,148967,5,52
0.934,-5.397,0.0457,0.00124,123.924,169653,5,54
0.687,-4.664,0.371,1.71e-06,120.006,166187,5,39
0.725,-5.309,0.237,0.00251,119.983,196000,5,58
0.747,-5.791,0.0871,0,109.958,170727,6,39
0.874,-3.404,0.0268,0.23,127.862,177559,5,41
0.81,-6.347,0.182,0,124.94,130580,5,38
0.865,-5.84,0.0163,5.8e-05,128.07,202969,5,61
0.601,-7.989,0.167,0.00512,109.891,136642,5,45
0.85,-2.916,0.268,3.46e-05,128.061,172500,5,42
0.614,-8.232,0.0736,1.38e-05,97.983,199592,5,36
0.896,-5.278,0.122,0.00418,123.941,168508,5,67
0.7,-6.331,0.0629,4.57e-06,113.979,136867,5,46
0.72,-5.404,0.0033,0.12,124.955,186000,5,33
0.823,-4.652,0.0243,0,118.108,167102,6,49
0.853,-4.262,0.00635,0.874,127.983,172388,5,57
0.76,-4.967,0.19,0,128.055,200156,5,45
0.96,-3.275,0.0116,0.317,126.026,177857,6,43
0.89,-3.244,0.0712,0.00159,125.011,192000,5,42
0.398,-10.5,0.178,0.0116,94.086,158298,5,37
0.648,-5.961,0.00987,0.0259,128.015,215625,5,24
0.88,-4.137,0.072,0.000462,95.037,152773,5,54
0.796,-5.513,0.143,0,128.073,165010,5,55
0.83,-3.301,0.000187,0,126.835,180000,5,62
0.874,-2.828,0.0553,2.49e-06,123.977,220645,5,34
0.866,-2.922,0.0307,0,125.897,251429,5,49
0.882,-2.891,0.0854,0.000465,125.956,188571,5,35
0.897,-3.918,0.0621,0,124.029,210005,6,54
0.948,-5.681,0.0147,0.383,116.987,192308,6,46
0.595,-6.816,0.00476,0.00727,124.019,236287,6,50
0.871,-3.571,0.179,1.94e-06,123.974,216774,6,66
0.9,-4.803,0.00872,0.00936,126.012,167624,6,2
0.859,-3.809,0.00611,0.00502,105.062,224013,6,38
0.823,-3.873,0.0939,3.04e-06,120.038,164894,6,48
0.747,-3.112,0.0259,0,140.81,191067,6,53
0.922,-4.402,0.0656,0.000265,125.775,183835,6,49
0.852,-5.224,0.00783,0.000472,122.989,208659,6,29
0.602,-5.546,0.0176,0.000179,122.021,222890,7,63
0.796,-5.579,0.0109,2.15e-05,114.895,247368,7,37
0.911,-3.433,0.0855,0,123.925,226118,9,33
0.952,-1.612,0.00326,0,128.104,200625,6,39
0.946,-3.757,0.00812,0.000207,125.966,165714,6,67
0.949,-2.697,0.254,2.99e-06,127.961,182461,6,52
0.88,-4.234,0.0171,0,122.004,212493,6,23
0.835,-4.899,0.133,0,160.09,189509,7,50
0.933,-2.619,0.00219,1.15e-05,125.062,219920,6,46
0.784,-5.379,0.0192,4.12e-05,123.998,252846,6,45
0.882,-2.62,0.171,0,107.928,254852,6,45
0.771,-4.293,0.0312,0,142.034,150528,6,57
0.874,-5.205,0.033,0,125.102,220800,6,41
0.876,-4.03,0.00617,1.11e-05,100.04,194267,7,38
0.946,-3.73,0.219,0,122.045,188852,7,51
0.912,-3.017,0.00138,1.47e-05,107.995,195493,7,41
0.775,-5.316,0.156,0.000103,122.002,192787,7,24
0.764,-3.341,0.117,0,126.056,179048,7,0
0.709,-4.034,0.0195,0,97.63,192245,7,18
0.853,-3.57,0.223,0,97.946,206939,7,34
0.837,-4.877,0.000951,0.00587,131.082,213493,7,47
0.774,-3.606,0.000247,0.0698,128.023,281694,9,31
0.878,-3.303,0.00455,0.0337,125.989,236190,7,25
0.551,-8.004,0.476,0,91.039,166700,7,37
0.867,-4.29,0.0704,0.000984,115.023,192323,7,46
0.813,-4.296,0.0103,0,126.043,158210,7,26
0.64,-6.011,0.0102,0.000206,120.147,184960,7,44
0.814,-5.328,0.0185,5.04e-06,124.057,205707,7,47
0.9,-2.909,0.0892,0,125.057,188643,7,46
0.854,-6.602,0.00311,0.000329,127.987,273765,7,0
0.795,-6.896,0.00732,0.545,128.012,195120,7,39
0.777,-6.793,0.159,0.00107,187.043,189947,7,33
0.747,-7.02,0.0154,4.01e-05,125.94,209778,7,29
0.667,-6.909,0.114,1.84e-05,103.976,166213,7,29
0.772,-3.234,0.0384,0,126.146,202500,7,59
0.909,-2.476,0.00176,0.000214,128.024,199001,7,6
0.708,-5.692,0.146,0,106.175,158678,8,59
0.598,-8.877,0.154,0.00015,123.951,224760,9,27
0.872,-4.67,0.0378,1.32e-06,118.03,262667,8,38
0.835,-2.958,0.004,0.000267,127.988,256758,7,35
0.877,-2.927,0.0703,0.000119,150.077,202440,8,45
0.802,-3.872,0.023,0,96.026,215031,8,39
0.754,-3.965,0.0179,0,125.936,157373,7,44
0.786,-3.907,0.0548,0,102.486,180773,7,0
0.866,-3.165,0.0643,0,122.067,211230,7,42
0.729,-6.4,0.00191,0,129.055,248547,10,22
0.559,-5.89,0.081,0,100.042,161120,8,49
0.756,-4.309,0.26,0,113.98,221333,7,46
0.928,-3.127,0.0106,4.57e-05,140.073,196040,9,0
0.892,-5.384,0.00799,0.0299,127.406,230651,8,27
0.791,-4.384,0.101,0,120.09,196000,8,43
0.796,-3.551,0.0286,0,126.032,179888,7,50
0.747,-7.029,0.00425,0.000506,122.028,212459,8,26
0.813,-4.663,0.0454,9.96e-06,109.047,222385,7,31
0.715,-4.711,0.00501,2.11e-06,104.961,184714,7,33
0.731,-4.558,0.269,3.14e-06,95.882,192551,7,49
0.838,-4.393,0.00526,1.61e-05,125.963,148584,5,38
0.948,-5.396,0.000171,0.0983,191.954,167344,10,10
0.828,-6.172,0.0175,0.000334,124.035,188710,6,38
0.634,-4.025,0.00576,0.68,128.022,228750,6,37
0.867,-5.513,0.00108,2.89e-06,130.028,220269,11,37
0.575,-9.207,0.000191,0.0444,133.052,144438,11,35
0.698,-5.819,0.00315,0.574,120.056,168000,6,35
0.948,-2.761,0.00944,0.000651,120.038,245254,9,36
0.717,-4.559,0.00689,0.000997,127.041,188000,13,38
0.933,-3.582,0.167,0.142,125.941,239048,8,35
0.873,-7.043,0.0711,0.00106,118.964,177479,5,33
0.733,-5.051,0.0471,0.00111,125.978,179048,5,46
0.897,-4.434,0.00871,0.000227,127.873,207587,6,53
0.948,-5.465,0.0212,0.336,134.085,152239,5,62
0.613,-9.568,0.0491,0,122.024,163356,6,51
0.98,-2.776,0.0105,0.0687,128.093,205584,5,44
0.884,-5.302,0.00552,0.176,124.974,149177,6,0
0.688,-6.687,0.00873,3.33e-05,149.951,183197,7,0
0.836,-2.884,0.0305,0,105.023,212286,5,61
0.71,-3.058,0.136,0,124.106,184839,5,66
0.798,-6.354,0.0011,8.4e-06,117.911,180843,5,36
0.886,-3.042,0.382,1.3e-05,124.071,172975,5,18
0.908,-3.21,0.367,0.273,123.999,187500,5,58
0.801,-5.635,0.0715,0,124.068,164797,6,73
0.749,-4.844,0.00463,0,137.958,203291,6,64
0.597,-4.486,0.0048,0.136,128.031,185125,NA,8
0.979,-2.585,0.00315,0.87,128.021,251250,5,46
0.94,-3.037,9.38e-05,0.514,140.032,174000,5,47
0.919,-4.389,0.0589,0.000133,130.048,154154,5,46
0.835,-4.107,0.167,0,102.023,179457,6,71
0.837,-2.531,0.00737,0.121,124.994,215040,7,60
0.824,-4.948,0.156,0,90.004,186667,7,62
0.698,-4.54,0.0663,0,125.053,180361,5,52
0.883,-5.043,0.0503,1.86e-05,125.989,189524,7,65
0.794,-3.367,0.00439,4.11e-05,126.032,252857,6,55
0.887,-3.886,0.0263,0.812,126.982,168937,9,58
0.995,-0.57,0.0322,0,127.97,185625,5,61
0.864,-4.403,0.00166,0,126.975,201260,5,64
0.669,-5.834,0.11,2.97e-06,123.818,175067,5,37
0.724,-4.62,0.0158,0.000342,127.295,166406,5,34
0.517,-10.609,0.364,0.000571,118.038,255254,5,9
0.583,-9.466,0.0305,0.182,120.985,286612,5,13
0.873,-4.256,0.0613,3.75e-05,125.961,163810,5,40
0.881,-3.432,0.0249,0.707,125.018,158224,5,42
0.781,-4.688,0.291,8.86e-06,120.019,167537,5,43
0.658,-4.428,0.0713,0,120.04,156625,5,45
0.551,-6.793,0.309,2.73e-06,102.14,186606,5,33
0.725,-5.836,0.213,9.26e-06,119.735,180000,5,36
0.767,-4.895,0.152,0.0263,124.935,225878,5,37
0.596,-7.869,0.0157,4e-05,124.983,166090,5,31
0.615,-9.152,0.0807,0.42,124.022,185806,5,35
0.744,-4.55,0.00256,0.618,127.958,225471,11,8
0.731,-5.509,0.0371,1.18e-05,110.066,198545,5,36
0.379,-14.561,0.438,0.0538,119.954,134000,5,31
